Line Item Quantity,Line Item Value,Pack Price,Unit Price,LineItemInsurance,Delay,Shipment Mode
35120,280960.0,8.0,0.13,393.91,-6,Air_All
40000,221600.0,5.54,0.18,310.68,0,Air_All
79235,198879.85,2.51,0.04,278.83,167,Air_All
12156,30511.56,2.51,0.04,42.78,167,Air_All
25712,198496.64,7.72,0.13,278.29,167,Air_All
125000,888750.0,7.11,0.24,1246.03,-24,Ground_Sea
834,1851.48,2.22,0.04,2.6,78,Ground_Sea
17422,66377.82,3.81,0.13,109.52,-22,Ground_Sea
17422,66377.82,3.81,0.13,109.52,-85,Ground_Sea
54128,105549.6,1.95,0.01,147.98,135,Ground_Sea
3103,11822.43,3.81,0.13,16.58,152,Air_All
840,3200.4,3.81,0.13,4.49,152,Air_All
37844,92339.36,2.44,0.04,129.46,152,Air_All
36000,87840.0,2.44,0.04,123.15,70,Air_All
10000,55000.0,5.5,0.18,77.11,199,Ground_Sea
1600,3360.0,2.1,0.01,4.71,16,Ground_Sea
75000,415500.0,5.54,0.18,582.53,116,Air_All
40000,440000.0,11.0,0.18,616.88,116,Air_All
22100,51493.0,2.33,0.04,72.19,-17,Air_All
1500,2925.0,1.95,0.01,4.1,-59,Air_All
1200,2928.0,2.44,0.04,4.11,-59,Air_All
1440,11203.2,7.78,0.13,15.71,-59,Air_All
900,2097.0,2.33,0.04,2.94,-59,Air_All
1300,8853.0,6.81,0.11,12.41,-59,Air_All
2699,7962.05,2.95,0.05,13.14,-111,Ground_Sea
71030,333841.0,4.7,0.08,550.84,-111,Ground_Sea
7150,21092.5,2.95,0.05,34.8,-48,Ground_Sea
20000,48800.0,2.44,0.04,80.52,-48,Ground_Sea
49037,119650.28,2.44,0.04,197.42,-48,Ground_Sea
100000,244000.0,2.44,0.04,342.09,57,Air_All
1600,3200.0,2.0,0.07,5.12,0,Ground_Sea
32562,127317.42,3.91,0.13,178.5,116,Air_All
200,824.0,4.12,0.14,1.16,178,Air_All
28452,111247.32,3.91,0.13,155.97,-38,Ground_Sea
17422,68120.02,3.91,0.13,112.4,-195,Ground_Sea
7150,21092.5,2.95,0.05,34.8,-195,Ground_Sea
71030,333841.0,4.7,0.08,550.84,-195,Ground_Sea
17422,71778.64,4.12,0.14,118.43,-6,Ground_Sea
917,28261.94,30.82,0.26,39.62,-38,Ground_Sea
750,1830.0,2.44,0.04,2.57,72,Ground_Sea
2000,15560.0,7.78,0.13,21.82,72,Ground_Sea
3275,33699.75,10.29,0.17,47.25,72,Ground_Sea
4166,29245.32,7.02,0.12,41.0,0,Air_All
8334,19418.22,2.33,0.04,27.22,0,Air_All
1100,2310.0,2.1,0.01,3.24,-5,Air_All
96655,773240.0,8.0,0.13,1275.85,-15,Ground_Sea
887,7096.0,8.0,0.13,11.71,-15,Ground_Sea
7150,21092.5,2.95,0.05,34.8,20,Ground_Sea
3345,27629.7,8.26,0.14,45.59,20,Ground_Sea
71030,382141.4,5.38,0.09,630.53,20,Ground_Sea
2551,28622.22,11.22,0.19,47.23,-56,Ground_Sea
7150,21092.5,2.95,0.05,34.8,-3,Ground_Sea
69037,173282.87,2.51,0.04,285.92,-3,Ground_Sea
17422,71778.64,4.12,0.14,118.43,-3,Ground_Sea
11574,127314.0,11.0,0.18,210.07,-3,Ground_Sea
71030,382141.4,5.38,0.09,630.53,-3,Ground_Sea
1614,3760.62,2.33,0.04,5.27,22,Air_All
1700,4267.0,2.51,0.04,5.98,-57,Ground_Sea
2900,23200.0,8.0,0.13,32.53,-57,Ground_Sea
240,444.0,1.85,0.01,0.62,-17,Air_All
1800,4518.0,2.51,0.04,6.33,8,Air_All
27000,111240.0,4.12,0.14,155.96,8,Air_All
240,8097.6,33.74,0.28,11.35,8,Air_All
170,331.5,1.95,0.01,0.46,8,Air_All
25240,201920.0,8.0,0.13,283.09,8,Air_All
25394,136619.72,5.38,0.09,225.42,-42,Ground_Sea
250,2065.0,8.26,0.14,2.9,-13,Air_All
200,516.0,2.58,0.04,0.72,-13,Air_All
200,466.0,2.33,0.04,0.65,-13,Air_All
6000,11700.0,1.95,0.01,16.4,-13,Air_All
1306,28079.0,21.5,0.09,44.93,0,Air_All
98645,254504.1,2.58,0.04,356.81,-125,Air_All
7736,18024.88,2.33,0.04,25.27,-125,Air_All
15653,129293.78,8.26,0.14,181.27,-125,Air_All
39402,276602.04,7.02,0.12,456.39,-111,Ground_Sea
2808,5194.8,1.85,0.01,7.28,38,Air_All
66672,733392.0,11.0,0.18,1028.22,38,Air_All
1680,3763.2,2.24,0.07,5.28,38,Air_All
56386,232310.32,4.12,0.14,325.7,-70,Ground_Sea
432,1274.4,2.95,0.05,1.79,-46,Air_All
13212,71080.56,5.38,0.09,117.28,-13,Ground_Sea
20513,144001.26,7.02,0.12,237.6,-11,Ground_Sea
2463,4802.85,1.95,0.01,6.73,-2,Air_All
2197,15422.94,7.02,0.12,21.62,-2,Air_All
1700,11934.0,7.02,0.12,16.73,-2,Air_All
163,317.85,1.95,0.01,0.45,7,Air_All
105,737.1,7.02,0.12,1.03,7,Air_All
151,294.45,1.95,0.01,0.41,28,Air_All
291,567.45,1.95,0.01,0.8,-2,Air_All
699,1363.05,1.95,0.01,1.91,26,Air_All
620,1209.0,1.95,0.01,1.7,-2,Air_All
463,902.85,1.95,0.01,1.27,-2,Air_All
720,5054.4,7.02,0.12,7.09,-2,Air_All
166,1165.32,7.02,0.12,1.63,18,Air_All
153,1357.11,8.87,0.1,1.9,-55,Air_All
55,687.5,12.5,0.05,0.96,-55,Air_All
140,259.0,1.85,0.01,0.36,-55,Air_All
12,15.84,1.32,0.02,0.02,-55,Air_All
147,4959.78,33.74,0.28,6.95,-231,Air_All
341,879.78,2.58,0.04,1.23,-231,Air_All
59,243.08,4.12,0.14,0.34,-231,Air_All
274,2263.24,8.26,0.14,3.17,-231,Air_All
450,3717.0,8.26,0.14,5.21,-31,Air_All
50,1687.0,33.74,0.28,2.37,-31,Air_All
400,1032.0,2.58,0.04,1.45,-31,Air_All
560,2307.2,4.12,0.14,3.23,-31,Air_All
10,41.2,4.12,0.14,0.06,-31,Air_All
22,56.76,2.58,0.04,0.08,-31,Air_All
45,371.7,8.26,0.14,0.52,-31,Air_All
9,303.66,33.74,0.28,0.43,-31,Air_All
10,41.2,4.12,0.14,0.06,-31,Air_All
9,303.66,33.74,0.28,0.43,-31,Air_All
41,338.66,8.26,0.14,0.47,-31,Air_All
21,54.18,2.58,0.04,0.08,-31,Air_All
79,652.54,8.26,0.14,0.91,-31,Air_All
19,78.28,4.12,0.14,0.11,-31,Air_All
17,573.58,33.74,0.28,0.8,-31,Air_All
40,103.2,2.58,0.04,0.14,-31,Air_All
75,619.5,8.26,0.14,0.87,-31,Air_All
23,776.02,33.74,0.28,1.09,-31,Air_All
18,46.44,2.58,0.04,0.07,-31,Air_All
27,111.24,4.12,0.14,0.16,-31,Air_All
20,674.8,33.74,0.28,0.95,-31,Air_All
67,553.42,8.26,0.14,0.78,-31,Air_All
70,180.6,2.58,0.04,0.25,-31,Air_All
23,776.02,33.74,0.28,1.09,-31,Air_All
42,173.04,4.12,0.14,0.24,-31,Air_All
26,67.08,2.58,0.04,0.09,-31,Air_All
4,16.48,4.12,0.14,0.02,-31,Air_All
20,165.2,8.26,0.14,0.23,-31,Air_All
11,371.14,33.74,0.28,0.52,-31,Air_All
2940,7203.0,2.45,0.04,11.88,8,Ground_Sea
147,6041.7,41.1,0.14,9.67,0,Air_All
45042,505371.24,11.22,0.19,833.86,-89,Air_All
85722,221162.76,2.58,0.04,364.92,-47,Air_All
15155,62438.6,4.12,0.14,103.02,-12,Ground_Sea
4776,170980.8,35.8,0.6,273.57,0,Air_All
3149,51202.74,16.26,0.54,81.92,0,Air_All
4669,13773.55,2.95,0.05,22.73,150,Ground_Sea
90,631.8,7.02,0.12,1.04,204,Air_All
5111,35879.22,7.02,0.12,59.2,-92,Ground_Sea
4593,13549.35,2.95,0.05,22.36,7,Ground_Sea
108,271.08,2.51,0.04,0.45,58,Ground_Sea
2047,3684.6,1.8,0.01,6.08,0,Ground_Sea
8277,21354.66,2.58,0.04,35.24,-55,Air_All
659,1285.05,1.95,0.01,2.12,-78,Air_All
106,940.22,8.87,0.1,1.55,-78,Air_All
61,136.64,2.24,0.07,0.23,-78,Air_All
423,2013.48,4.76,0.05,3.32,-78,Air_All
10900,122298.0,11.22,0.19,201.79,-15,Air_All
5410,181776.0,33.6,0.28,299.93,6,Air_All
61567,508543.42,8.26,0.14,839.1,201,Air_All
49142,212293.44,4.32,0.14,350.28,-35,Ground_Sea
385,777.7,2.02,0.01,1.28,-15,Air_All
2688,11343.36,4.22,0.14,18.72,-4,Ground_Sea
9226,49635.88,5.38,0.09,81.9,7,Ground_Sea
44163,318415.23,7.21,0.12,525.39,5,Ground_Sea
19242,81201.24,4.22,0.14,133.98,0,Ground_Sea
6392,26974.24,4.22,0.14,44.51,-11,Ground_Sea
31892,80048.92,2.51,0.04,132.08,-31,Ground_Sea
89037,223482.87,2.51,0.04,368.75,-31,Ground_Sea
20927,52526.77,2.51,0.04,86.67,-31,Ground_Sea
45084,113160.84,2.51,0.04,186.72,0,Air_All
36,396.0,11.0,0.37,0.85,-7,Ground_Sea
1684,11821.68,7.02,0.12,19.51,-27,Ground_Sea
34100,85591.0,2.51,0.04,141.23,23,Air_All
9200,21436.0,2.33,0.04,35.37,23,Air_All
30000,256500.0,8.55,0.14,423.22,23,Air_All
26308,224933.4,8.55,0.14,371.14,15,Ground_Sea
11549,28987.99,2.51,0.04,47.83,89,Ground_Sea
36997,199043.86,5.38,0.09,429.14,-4,Ground_Sea
168,221.76,1.32,0.02,0.37,-21,Air_All
7830,10962.0,1.4,0.02,18.09,-21,Air_All
1500,7140.0,4.76,0.05,11.78,-21,Air_All
630,6104.7,9.69,0.11,10.07,-21,Air_All
21621,50376.93,2.33,0.04,83.12,-4,Ground_Sea
8800,28160.0,3.2,0.05,46.46,22,Air_All
24496,44092.8,1.8,0.01,72.75,-65,Ground_Sea
575,2426.5,4.22,0.14,4.0,-4,Air_All
14081,35343.31,2.51,0.04,58.32,-4,Air_All
49142,207379.24,4.22,0.14,342.18,-20,Air_All
178,2438.6,13.7,0.06,4.02,-134,Air_All
375,693.75,1.85,0.01,1.14,-134,Air_All
917,6437.34,7.02,0.12,10.62,-134,Air_All
30091,248551.66,8.26,0.14,410.11,21,Air_All
4669,14940.8,3.2,0.05,32.21,15,Ground_Sea
69207,372333.66,5.38,0.09,802.75,15,Ground_Sea
1152,11185.92,9.71,0.11,24.12,13,Ground_Sea
4250,9520.0,2.24,0.07,20.53,13,Ground_Sea
1237,24740.0,20.0,0.67,40.82,-140,Air_All
14893,123016.18,8.26,0.14,202.98,-165,Ground_Sea
10500,26355.0,2.51,0.04,43.49,-165,Ground_Sea
22074,122731.44,5.56,0.09,264.61,50,Ground_Sea
1884,6123.0,3.25,0.05,13.2,30,Ground_Sea
3348,7499.52,2.24,0.07,16.17,46,Ground_Sea
4952,16341.6,3.3,0.06,35.23,46,Ground_Sea
45,495.0,11.0,0.37,1.07,46,Ground_Sea
10927,27426.77,2.51,0.04,59.13,-168,Ground_Sea
27769,117185.18,4.22,0.14,193.36,-95,Air_All
11979,30067.29,2.51,0.04,64.83,1,Ground_Sea
99,1356.3,13.7,0.06,2.24,-6,Air_All
1827,13172.67,7.21,0.12,21.73,-6,Air_All
1883,6025.6,3.2,0.05,12.99,-13,Ground_Sea
66645,370546.2,5.56,0.09,798.9,-14,Ground_Sea
4669,14940.8,3.2,0.05,32.21,-14,Ground_Sea
3355,19224.15,5.73,0.1,41.45,5,Ground_Sea
6361,52541.86,8.26,0.14,113.28,22,Ground_Sea
11729,50669.28,4.32,0.14,109.24,-24,Ground_Sea
600,804.0,1.34,0.01,1.33,-14,Air_All
960,6921.6,7.21,0.12,14.92,-14,Air_All
5980,13933.4,2.33,0.04,30.04,-14,Air_All
625,4825.0,7.72,0.13,10.4,0,Air_All
34553,149268.96,4.32,0.14,246.29,10,Air_All
1050,10174.5,9.69,0.11,21.94,-6,Air_All
200,280.0,1.4,0.02,0.6,-6,Air_All
51140,221947.6,4.34,0.14,478.52,-6,Air_All
1000,5560.0,5.56,0.09,11.99,-6,Air_All
680,6589.2,9.69,0.11,10.87,-7,Air_All
1467,3286.08,2.24,0.07,5.42,-7,Air_All
879,2267.82,2.58,0.04,3.74,-7,Air_All
2550,11526.0,4.52,0.15,19.02,-222,Air_All
9009,20990.97,2.33,0.04,45.26,16,Air_All
168,252.0,1.5,0.02,0.54,16,Air_All
2583,12501.72,4.84,0.05,26.95,16,Air_All
600,9864.0,16.44,0.27,21.27,16,Air_All
4810,8898.5,1.85,0.01,19.19,16,Air_All
8000,14800.0,1.85,0.01,31.91,16,Air_All
10000,26600.0,2.66,0.04,57.35,25,Ground_Sea
1100,39600.0,36.0,0.3,65.34,14,Air_All
1207,1689.8,1.4,0.02,2.79,-54,Air_All
16000,136800.0,8.55,0.14,225.72,-54,Air_All
439,1022.87,2.33,0.04,1.69,-54,Air_All
53200,141512.0,2.66,0.04,305.1,19,Air_All
1778,3982.72,2.24,0.07,8.59,19,Air_All
36562,198531.66,5.43,0.09,428.03,-36,Ground_Sea
3653,19835.79,5.43,0.09,42.77,-36,Ground_Sea
75000,641250.0,8.55,0.14,1382.54,-36,Ground_Sea
30000,162900.0,5.43,0.09,351.21,3,Ground_Sea
500,3605.0,7.21,0.12,7.77,-11,Air_All
11022,28436.76,2.58,0.04,61.31,-9,Air_All
112100,608703.0,5.43,0.09,1312.36,-5,Ground_Sea
5900,18880.0,3.2,0.05,40.71,-5,Ground_Sea
128000,578560.0,4.52,0.15,1247.38,211,Ground_Sea
69247,376011.21,5.43,0.09,810.68,211,Ground_Sea
204,669.12,3.28,0.05,1.44,6,Air_All
31932,358277.04,11.22,0.19,772.45,5,Air_All
21506,183876.3,8.55,0.14,396.44,5,Air_All
2000,11460.0,5.73,0.1,24.71,19,Air_All
72023,615796.65,8.55,0.14,1327.66,19,Air_All
2150,20876.5,9.71,0.11,45.01,19,Air_All
48860,212052.4,4.34,0.14,457.18,19,Air_All
4100,9553.0,2.33,0.04,20.6,19,Air_All
14448,20371.68,1.41,0.02,43.92,1,Air_All
112100,642333.0,5.73,0.1,1384.87,4,Ground_Sea
50000,286500.0,5.73,0.1,617.69,4,Ground_Sea
5900,25606.0,4.34,0.14,55.21,4,Ground_Sea
59746,342344.58,5.73,0.1,738.09,184,Ground_Sea
8200,36490.0,4.45,0.15,78.67,184,Ground_Sea
230,2233.3,9.71,0.11,4.81,-65,Air_All
316,609.88,1.93,0.01,1.31,-65,Air_All
457,2211.88,4.84,0.05,4.77,-65,Air_All
567,1145.34,2.02,0.01,2.47,-65,Air_All
1002,7224.42,7.21,0.12,15.58,-65,Air_All
19320,47140.8,2.44,0.04,101.64,7,Air_All
27900,74214.0,2.66,0.04,160.01,7,Air_All
52752,451029.6,8.55,0.14,972.42,7,Air_All
70,156.8,2.24,0.07,0.34,7,Air_All
26991,230773.05,8.55,0.14,497.55,-38,Air_All
2999,25641.45,8.55,0.14,55.28,-38,Air_All
63148,539915.4,8.55,0.14,1164.06,-32,Air_All
1400,3822.0,2.73,0.05,8.24,-113,Air_All
9000,100980.0,11.22,0.19,217.71,-2,Air_All
336,504.0,1.5,0.02,1.09,-46,Air_All
3840,7411.2,1.93,0.01,15.98,-46,Air_All
3584,6917.12,1.93,0.01,14.91,-46,Air_All
4672,9437.44,2.02,0.01,20.35,-46,Air_All
30630,175509.9,5.73,0.1,378.4,-13,Ground_Sea
3439,19705.47,5.73,0.1,42.48,-69,Air_All
11485,65809.05,5.73,0.1,141.88,-64,Air_All
3000,13350.0,4.45,0.15,28.78,116,Air_All
3000,8190.0,2.73,0.05,17.66,116,Air_All
3000,26280.0,8.76,0.15,56.66,116,Air_All
5900,19352.0,3.28,0.05,41.72,-8,Air_All
5880,42394.8,7.21,0.12,91.4,-8,Air_All
560,4905.6,8.76,0.15,10.58,-8,Air_All
2100,12033.0,5.73,0.1,25.94,-8,Air_All
99,324.72,3.28,0.05,0.7,-8,Air_All
19454,89488.4,4.6,0.15,192.94,79,Ground_Sea
100000,460000.0,4.6,0.15,991.76,79,Ground_Sea
4448,8984.96,2.02,0.01,19.37,-160,Air_All
700,6132.0,8.76,0.15,13.22,-8,Air_All
1176,11842.32,10.07,0.11,25.53,-21,Air_All
504,720.72,1.43,0.02,1.55,-21,Air_All
168,240.24,1.43,0.02,0.52,123,Air_All
8520,19851.6,2.33,0.04,42.8,123,Air_All
256,3481.6,13.6,0.06,7.51,123,Air_All
168,1631.28,9.71,0.11,3.52,123,Air_All
126,307.44,2.44,0.04,0.66,-40,Air_All
1815,4827.9,2.66,0.04,10.41,-40,Air_All
6576,31236.0,4.75,0.16,67.34,0,Air_All
28610,167368.5,5.85,0.1,328.04,3,Air_All
112100,655785.0,5.85,0.1,1413.87,0,Ground_Sea
5900,28025.0,4.75,0.16,60.42,0,Ground_Sea
564,2729.76,4.84,0.05,5.89,-34,Air_All
8670,29478.0,3.4,0.06,63.55,-7,Ground_Sea
5040,36338.4,7.21,0.12,78.35,-7,Ground_Sea
45000,504900.0,11.22,0.19,1088.56,-13,Air_All
3529,9634.17,2.73,0.05,20.77,-91,Air_All
4200,11466.0,2.73,0.05,24.72,-44,Air_All
70,238.0,3.4,0.06,0.51,-76,Air_All
50,375.0,7.5,0.12,0.81,-48,Air_All
1340,4556.0,3.4,0.06,9.82,0,Ground_Sea
26697,136955.61,5.13,0.17,268.43,-2,Air_All
3136,5958.4,1.9,0.01,12.85,0,Air_All
68,152.32,2.24,0.07,0.33,0,Air_All
7056,10301.76,1.46,0.02,22.21,-123,Air_All
84,126.0,1.5,0.02,0.27,-214,Air_All
288,3916.8,13.6,0.06,8.44,-214,Air_All
2610,3680.1,1.41,0.02,7.93,-214,Air_All
106,151.58,1.43,0.02,0.33,-214,Air_All
7920,19324.8,2.44,0.04,41.66,-214,Air_All
35802,218750.22,6.11,0.1,471.63,-19,Air_All
1900,6460.0,3.4,0.06,13.93,-19,Air_All
560,4905.6,8.76,0.15,10.58,-19,Ground_Sea
1900,9747.0,5.13,0.17,21.01,-19,Ground_Sea
1900,6460.0,3.4,0.06,13.93,-19,Ground_Sea
4000,20520.0,5.13,0.17,40.22,-19,Ground_Sea
20602,133294.94,6.47,0.11,261.26,-10,Ground_Sea
50000,136500.0,2.73,0.05,267.54,-10,Ground_Sea
1541,9970.27,6.47,0.11,19.54,-10,Ground_Sea
49760,321947.2,6.47,0.11,631.02,-10,Ground_Sea
19942,223749.24,11.22,0.19,438.55,-7,Ground_Sea
29,325.38,11.22,0.19,0.64,-7,Ground_Sea
1063,8004.39,7.53,0.13,17.26,-17,Air_All
1939,4731.16,2.44,0.04,9.27,0,Air_All
350,28000.0,80.0,0.8,54.88,-8,Air_All
1528,3422.72,2.24,0.07,7.38,-68,Air_All
120,903.6,7.53,0.13,1.95,9,Air_All
140,1054.2,7.53,0.13,2.27,-56,Air_All
123,2086.08,16.96,0.09,4.5,-8,Air_All
32,1600.0,50.0,0.28,3.45,-8,Air_All
250,350.0,1.4,0.01,0.75,-8,Air_All
6552,50515.92,7.71,0.13,99.01,7,Air_All
704,1337.6,1.9,0.01,2.88,80,Air_All
252,420.84,1.67,0.03,0.91,80,Air_All
230,384.1,1.67,0.03,0.83,80,Air_All
4000,23120.0,5.78,0.19,45.32,-11,Ground_Sea
4000,16000.0,4.0,0.07,31.36,-11,Ground_Sea
3360,29433.6,8.76,0.15,57.69,2,Air_All
2000,5800.0,2.9,0.05,11.37,2,Air_All
108,162.0,1.5,0.02,0.35,0,Air_All
4704,9031.68,1.92,0.01,19.47,0,Air_All
100,140.0,1.4,0.01,0.3,0,Air_All
735,8908.2,12.12,0.13,19.21,0,Air_All
77386,447291.08,5.78,0.19,876.69,0,Air_All
300,2628.0,8.76,0.15,5.15,-10,Air_All
455,1110.2,2.44,0.04,2.39,-20,Air_All
4000,23120.0,5.78,0.19,45.32,-6,Ground_Sea
4000,16000.0,4.0,0.07,31.36,-6,Ground_Sea
4050,5913.0,1.46,0.02,11.59,-28,Air_All
8383,63123.99,7.53,0.13,123.72,-28,Air_All
20025,58072.5,2.9,0.05,113.82,-28,Air_All
200,2.0,0.01,0.0,0.0,0,Air_All
200,2.0,0.01,0.0,0.0,0,Air_All
120,1.2,0.01,0.0,0.0,0,Air_All
24,0.24,0.01,0.0,0.0,0,Air_All
50,0.5,0.01,0.0,0.0,0,Air_All
398,971.12,2.44,0.04,1.9,-31,Air_All
276,2.76,0.01,0.0,0.01,-49,Ground_Sea
896,8.96,0.01,0.0,0.02,-49,Ground_Sea
4275,10431.0,2.44,0.04,20.44,118,Air_All
3752,95488.4,25.45,0.42,187.16,0,Ground_Sea
15825,45892.5,2.9,0.05,89.95,0,Air_All
2415,4588.5,1.9,0.01,8.99,0,Air_All
2592,6324.48,2.44,0.04,12.4,89,Ground_Sea
200,2424.0,12.12,0.13,4.75,5,Air_All
3000,8700.0,2.9,0.05,17.05,5,Air_All
2200,13684.0,6.22,0.21,26.82,5,Air_All
24,290.88,12.12,0.13,0.57,-10,Air_All
63,441.0,7.0,0.12,0.86,-10,Air_All
63,153.72,2.44,0.04,0.3,-10,Air_All
28,210.84,7.53,0.13,0.41,-10,Air_All
380,2363.6,6.22,0.21,4.63,-10,Air_All
63,91.98,1.46,0.02,0.18,-10,Air_All
22059,137206.98,6.22,0.21,268.93,0,Ground_Sea
100,290.0,2.9,0.05,0.57,59,Air_All
76000,541120.0,7.12,0.12,1060.6,0,Ground_Sea
4000,16000.0,4.0,0.07,31.36,0,Ground_Sea
15718,47154.0,3.0,0.05,92.42,0,Ground_Sea
45964,367712.0,8.0,0.27,720.72,0,Ground_Sea
34000,385900.0,11.35,0.19,756.36,0,Air_All
1650,4785.0,2.9,0.05,9.38,0,Air_All
2237,5458.28,2.44,0.04,10.7,0,Air_All
42000,299040.0,7.12,0.12,586.12,0,Ground_Sea
525,6683.25,12.73,0.14,13.1,0,Air_All
108,189.0,1.75,0.03,0.37,0,Air_All
2304,4423.68,1.92,0.01,8.67,0,Air_All
8640,12614.4,1.46,0.02,24.72,0,Air_All
1260,6300.0,5.0,0.05,12.35,0,Air_All
233,675.7,2.9,0.05,1.32,-27,Air_All
15,190.95,12.73,0.14,0.37,-27,Air_All
45,109.8,2.44,0.04,0.22,-27,Air_All
45,65.7,1.46,0.02,0.13,-27,Air_All
316,2768.16,8.76,0.15,5.43,-3,Air_All
45,315.0,7.0,0.12,0.62,-3,Air_All
23100,87780.0,3.8,0.06,172.05,0,Ground_Sea
1894,4621.36,2.44,0.04,9.06,0,Ground_Sea
36,69.12,1.92,0.01,0.14,5,Air_All
16,203.68,12.73,0.14,0.4,5,Air_All
50,73.0,1.46,0.02,0.14,5,Air_All
214,1874.64,8.76,0.15,3.67,5,Air_All
75,142.5,1.9,0.01,0.28,5,Air_All
98,737.94,7.53,0.13,1.45,5,Air_All
253,733.7,2.9,0.05,1.44,5,Air_All
301,2061.85,6.85,0.23,4.04,5,Air_All
14479,97878.04,6.76,0.11,191.84,0,Air_All
2250,6525.0,2.9,0.05,12.79,0,Air_All
3000,45780.0,15.26,0.17,89.73,0,Air_All
400,20000.0,50.0,0.28,39.2,0,Air_All
4000,16000.0,4.0,0.07,31.36,0,Ground_Sea
4000,42480.0,10.62,0.35,83.26,0,Ground_Sea
7300,50005.0,6.85,0.23,98.01,0,Air_All
36,54.0,1.5,0.02,0.11,0,Air_All
3235,23033.2,7.12,0.12,45.15,0,Air_All
306,2359.26,7.71,0.13,4.62,0,Air_All
95000,676400.0,7.12,0.12,1325.74,0,Ground_Sea
680,10376.8,15.26,0.17,20.34,0,Ground_Sea
1002,1553.1,1.55,0.03,3.04,0,Air_All
1140,3306.0,2.9,0.05,6.48,0,Air_All
2178,23522.4,10.8,0.36,46.1,0,Air_All
806,1531.4,1.9,0.01,3.0,0,Air_All
1417,18038.41,12.73,0.14,35.36,0,Air_All
13600,154360.0,11.35,0.19,302.55,0,Air_All
523,6657.79,12.73,0.14,13.05,0,Air_All
150,1.5,0.01,0.0,0.0,-118,Ground_Sea
888,8.88,0.01,0.0,0.02,-118,Ground_Sea
477,4.77,0.01,0.0,0.01,-118,Ground_Sea
374,3.74,0.01,0.0,0.01,-118,Ground_Sea
8346,83.46,0.01,0.0,0.16,-118,Ground_Sea
90,2362.5,26.25,0.88,4.63,146,Air_All
7300,56283.0,7.71,0.13,110.31,0,Ground_Sea
630,938.7,1.49,0.02,1.84,0,Ground_Sea
107,342.4,3.2,0.05,0.67,0,Air_All
2345,4455.5,1.9,0.01,8.73,0,Air_All
10065,97831.8,9.72,0.32,191.75,0,Air_All
504,2766.96,5.49,0.05,5.42,0,Air_All
17618,126849.6,7.2,0.12,248.63,0,Air_All
1,11.4,11.4,0.19,0.02,-89,Air_All
108,162.0,1.5,0.02,0.32,0,Air_All
398,5970.0,15.0,0.06,11.7,0,Air_All
170,1.7,0.01,0.0,0.0,0,Ground_Sea
20240,531300.0,26.25,0.88,1041.35,-178,Ground_Sea
1977,31928.55,16.15,0.07,62.58,-178,Ground_Sea
720,10987.2,15.26,0.17,21.53,0,Air_All
76000,562400.0,7.4,0.12,1102.3,0,Ground_Sea
1132,17274.32,15.26,0.17,33.86,-89,Air_All
28,2800.0,100.0,1.0,5.49,87,Air_All
3713,40843.0,11.0,0.37,80.05,57,Air_All
328,8610.0,26.25,0.88,16.88,-118,Air_All
833,1582.7,1.9,0.01,3.1,0,Air_All
1033,1601.15,1.55,0.03,3.14,0,Air_All
3231,28303.56,8.76,0.15,55.47,0,Air_All
4000,48040.0,12.01,0.4,94.16,-59,Ground_Sea
8000,16000.0,2.0,0.07,31.36,-59,Ground_Sea
10812,127581.6,11.8,0.2,250.06,0,Air_All
56,2800.0,50.0,0.28,5.49,0,Air_All
5216,10014.72,1.92,0.01,19.63,0,Air_All
210,3204.6,15.26,0.17,6.28,0,Air_All
1524,4876.8,3.2,0.05,9.56,-59,Air_All
312,3681.6,11.8,0.2,7.22,0,Air_All
35299,374875.38,10.62,0.35,734.76,-30,Air_All
17103,121773.36,7.12,0.12,238.68,0,Air_All
11549,122650.38,10.62,0.35,240.39,0,Air_All
2855,20327.6,7.12,0.12,39.84,0,Air_All
1923,79035.3,41.1,0.68,154.91,0,Air_All
45000,420750.0,9.35,0.16,824.67,0,Air_All
11549,122650.38,10.62,0.35,240.39,0,Air_All
14814,29628.0,2.0,0.07,58.07,0,Air_All
8000,16000.0,2.0,0.07,31.36,0,Ground_Sea
4000,48040.0,12.01,0.4,94.16,0,Ground_Sea
7306,23379.2,3.2,0.05,45.82,0,Air_All
24350,267850.0,11.0,0.37,524.99,0,Air_All
6,19.2,3.2,0.05,0.04,0,Air_All
252,12600.0,50.0,0.28,24.7,0,Air_All
560,8545.6,15.26,0.17,16.75,-205,Air_All
420,1218.0,2.9,0.05,2.39,0,Air_All
76000,562400.0,7.4,0.12,1102.3,0,Ground_Sea
4000,48040.0,12.01,0.4,94.16,0,Ground_Sea
1077,3123.3,2.9,0.05,6.12,0,Air_All
6,157.5,26.25,0.88,0.31,0,Air_All
2,76.72,38.36,0.11,0.15,0,Air_All
12,1199.88,99.99,1.0,2.35,0,Air_All
12,0.12,0.01,0.0,0.0,0,Air_All
136403,323275.11,2.37,0.04,696.98,0,Ground_Sea
84,0.84,0.01,0.0,0.0,0,Air_All
750,15000.0,20.0,0.67,32.34,0,Air_All
6736,13606.72,2.02,0.01,29.34,-30,Ground_Sea
19214,191755.72,9.98,0.11,413.43,67,Ground_Sea
1008,7005.6,6.95,0.12,15.1,0,Air_All
5200,24960.0,4.8,0.08,53.81,0,Air_All
